,tic,datadate,fyearq,fqtr,actq,lctq,dvpspq,saleq,cshoq,prccq,epsfiq,oancfy,ivncfy,fincfy,meanest,actual
12562,SJM,31/07/2016,2015,4,1573.4,1213,0.67,1807.6,116.307,126.98,1.61,1458.3,21.7,-1496.2,1.74,1.86
12563,SJM,31/10/2016,2016,1,1740.7,1288.4,0.67,1815.8,116.421,154.16,1.46,238.9,-62.5,-173.2,1.93,2.05
12564,SJM,31/01/2017,2016,2,1805.2,1306.3,0.75,1913.9,116.436,131.31,1.52,375.3,-96.3,-261.1,2,2
12565,SJM,30/04/2017,2016,3,1690.9,997.2,0.75,1878.8,116.443,135.85,1.16,794.8,-148.1,-612.4,1.71,1.8
12566,SJM,31/07/2017,2016,4,1641.8,1832.6,0.75,1780,113.44,126.72,0.96,1059,-189.7,-806.1,1.63,1.51
12581,SNA,31/12/1999,1999,3,1298.954,504.282,0.23,465.424,58.515,32.5,0.72,202.961,-502.665,306.778,0.77,0.76
12582,SNA,31/03/2000,1999,4,1206.341,452.749,0.23,580.802,58.546,26.5625,0.47,235.604,-448.277,215.557,0.6,0.58
12583,SNA,30/06/2000,2000,1,1225.967,446.846,0.23,556,58.566,26.1875,1.03,-5.791,-9.134,12.244,0.77,0.75
12584,SNA,31/12/2000,2000,3,1185.102,446.136,0.24,520.3,58.186,23.5625,0.48,115.121,-43.845,-78.973,0.65,0.66
12585,SNA,31/03/2001,2000,4,1186.4,538,0.24,563.8,57.823,27.875,0.24,190.2,-42.3,-158.1,0.54,0.51
12586,SNA,30/06/2001,2001,1,1189.6,528.9,0.24,539.5,57.782,29.12,0.46,10.9,-8.2,-3.6,0.4,0.4
12587,SNA,30/09/2001,2001,2,1197.4,499.7,0.24,533.5,57.996,24.16,0.15,26.3,-20,-5.5,0.4,0.41
12588,SNA,31/12/2001,2001,3,1191.2,524.8,0.24,515.8,57.91,22.33,0.01,74.5,-29.1,-45.5,0.51,0.52
12589,SNA,31/03/2002,2001,4,1139.4,549.4,0.24,542.6,57.94,33.66,-0.3,163.7,-47.6,-114.9,0.44,0.44
12590,SNA,30/06/2002,2002,1,1161.1,539.9,0.24,517.3,58.101,34.05,0.42,5.4,-10.7,4.1,0.51,0.51
12591,SNA,30/09/2002,2002,2,1196.3,586.7,0.24,556,58.351,29.69,0.5,62.4,-23,-40.9,0.33,0.35
12592,SNA,31/12/2002,2002,3,1132.7,638.6,0.24,512.7,58.403,22.98,0.33,125.8,-31.3,-95.1,0.5,0.5
12593,SNA,31/03/2003,2002,4,1051,552.4,0.25,560.8,58.249,28.11,0.56,224.1,-47.7,-166.1,0.38,0.37
12594,SNA,30/06/2003,2003,1,1065.1,569.5,0.25,553.6,58.156,24.76,0.37,18.6,-5.6,-17.1,0.38,0.38
12595,SNA,30/09/2003,2003,2,1115.9,570.8,0.25,576.4,58.327,29.03,0.38,55.6,-9.1,-45.6,0.31,0.3
12596,SNA,31/12/2003,2003,3,1130.9,558.5,0.25,535.6,58.243,27.65,0.3,140,-14.6,-61.8,0.46,0.3
12597,SNA,31/03/2004,2003,4,1131.7,567.2,0.25,611.4,58.173,32.24,0.3,177,-20.6,-84.8,0.29,0.22
12598,SNA,30/06/2004,2004,1,1194.7,604.4,0.25,616.3,58.212,32.34,0.22,33.8,-6.3,-15.6,0.44,0.38
12599,SNA,30/09/2004,2004,2,1179.7,592.8,0.25,612.1,57.79,33.55,0.38,91,-13.9,-45.5,0.37,0.39
12600,SNA,31/12/2004,2004,3,1181.7,557.7,0.25,568.8,57.712,27.56,0.39,134.2,-14,-62.7,0.38,0.42
12601,SNA,31/03/2005,2004,4,1192.6,674.2,0.25,610,57.752,34.36,0.42,146.8,-20.8,-75.7,0.26,0.31
12602,SNA,30/06/2005,2005,1,1198.9,673.5,0.25,612.8,57.779,31.79,0.31,19.3,-6.2,-14.4,0.39,0.46
12603,SNA,30/09/2005,2005,2,1168.2,633.6,0.25,608.6,57.795,34.3,0.46,51.1,-14.1,-48.9,0.4,0.36
12604,SNA,31/12/2005,2005,3,1162.9,613.8,0.25,567.2,57.923,36.12,0.36,116.7,-20.4,-60.6,0.38,0.47
12605,SNA,31/03/2006,2005,4,1072.9,506.1,0.25,573.6,57.958,37.56,0.47,221.1,-30.9,-161.6,0.28,0.37
12606,SNA,30/06/2006,2006,1,1134.8,556.8,0.27,598.5,58.091,38.12,0.37,27.5,-8.2,-7,0.49,0.6
12607,SNA,30/09/2006,2006,2,1155.3,567.5,0.27,633.4,58.002,40.42,0.2,74,-8.9,-46.5,0.43,0.48
12608,SNA,31/12/2006,2006,3,1211.8,600,0.27,606,58.278,44.55,0.48,150.9,-20.3,-56.5,0.51,0.59
12609,SNA,31/03/2007,2006,4,1113.2,682,0.27,666.2,58.171,47.64,0.64,203.4,-546.2,233,0.53,0.66
12610,SNA,30/06/2007,2007,1,1128.4,686.8,0.27,719.1,57.952,48.1,0.66,27,-11.4,-18.1,0.74,0.9
12611,SNA,30/09/2007,2007,2,1103.4,623.7,0.27,726.7,57.927,50.51,0.74,117.5,-25,-84.9,0.67,0.7
12612,SNA,31/12/2007,2007,3,1150.6,632.4,0.27,696.5,57.569,49.54,0.7,176.9,-35.3,-114.7,0.82,0.98
12613,SNA,31/03/2008,2007,4,1187.4,639.2,0.3,761.9,57.429,48.24,0.98,231.1,-52.9,-151.4,0.81,0.97
12614,SNA,30/06/2008,2008,1,1264.9,655.1,0.3,747,57.496,50.85,0.97,74.4,-28.7,-26.5,1.06,1.15
12615,SNA,30/09/2008,2008,2,1307.8,672.2,0.3,784.4,57.43,52.01,1.15,148.3,-44.5,-57.9,0.86,0.94
12616,SNA,31/12/2008,2008,3,1281.5,655.8,0.3,715.8,57.431,52.66,0.94,168.7,-59.9,-83.1,1.03,1.01
12617,SNA,31/03/2009,2008,4,1140.7,547.5,0.3,687.5,57.442,39.38,1.01,215,-86.1,-103,0.58,0.6
12618,SNA,30/06/2009,2009,1,1356.4,603.9,0.3,592.6,57.603,25.1,0.6,14.7,-11,282.5,0.58,0.65
12619,SNA,30/09/2009,2009,2,1444.3,621.1,0.3,615.6,57.713,28.74,0.65,170.3,-30.3,267.5,0.38,0.44
12620,SNA,31/12/2009,2009,3,1658.7,642.6,0.3,587.8,57.73,34.76,0.44,250.4,-156.6,497,0.55,0.63
12621,SNA,31/03/2010,2009,4,1676.1,739.9,0.3,624.8,57.745,42.26,0.63,347.1,-241.7,475.6,0.52,0.63
12622,SNA,30/06/2010,2010,1,1507,617.7,0.3,631.3,57.81,43.34,0.63,10.4,-70.8,-166.2,0.75,0.78
12623,SNA,30/09/2010,2010,2,1486.1,646.4,0.3,661.5,58.091,40.91,0.78,65.9,-156.2,-176.7,0.68,0.8
12624,SNA,31/12/2010,2010,3,1531.9,847.4,0.3,670.3,58.15,46.51,0.8,76.1,-226.1,-189.8,0.9,0.99
12625,SNA,31/03/2011,2010,4,1765.5,881.1,0.32,718.4,58.182,56.58,0.99,140.4,-303,34.8,0.92,0.96
12626,SNA,30/06/2011,2011,1,1803.3,874.9,0.32,719.5,58.188,60.06,0.96,27.9,-59.8,-23.9,1.08,1.14
12627,SNA,30/09/2011,2011,2,1735.9,771,0.32,757,58.183,62.48,1.33,14.2,-121.3,-48.7,1.03,1.05
12628,SNA,31/12/2011,2011,3,1523.3,569.4,0.32,729.9,58.175,44.4,1.16,56.2,-170.2,-271.6,1.17,1.27
12629,SNA,31/03/2012,2011,4,1530.7,583.8,0.34,772.1,58.225,50.62,1.27,128.5,-219.6,-293.7,1.16,1.21
12630,SNA,30/06/2012,2012,1,1534.6,565.9,0.34,773.2,58.104,60.97,1.21,65,-49.3,-40.5,1.23,1.3
12631,SNA,30/09/2012,2012,2,1554.8,596.1,0.34,777.8,58.161,62.25,1.3,156.7,-106.8,-60.6,1.23,1.26
12632,SNA,31/12/2012,2012,3,1623.9,621.6,0.34,752.1,58.223,71.87,1.26,226.4,-153.6,-82.1,1.37,1.43
12633,SNA,31/03/2013,2012,4,1669,589.2,0.38,796.1,58.255,78.99,1.43,329.3,-173.1,-127,1.34,1.4
12634,SNA,30/06/2013,2013,1,1675.8,669.7,0.38,785.7,58.267,82.7,1.4,75.7,-46.5,-29.3,1.45,1.5
12635,SNA,30/09/2013,2013,2,1686.2,696.1,0.38,808.6,58.166,89.38,1.5,185.8,-154,-69.8,1.41,1.43
12636,SNA,31/12/2013,2013,3,1783.1,725.7,0.38,798.3,58.147,99.5,1.43,270.1,-205.9,-95.1,1.56,1.6
12637,SNA,31/03/2014,2013,4,1796.2,715.4,0.44,844.9,58.116,109.52,1.6,392.6,-250.4,-137.8,1.54,1.62
12638,SNA,30/06/2014,2014,1,1769.7,632.9,0.44,837.7,58.237,113.48,1.62,88.3,-50.9,-127.1,1.68,1.8
12639,SNA,30/09/2014,2014,2,1808.8,696.7,0.44,878.2,58.113,118.52,1.8,212.7,-170.6,-144.2,1.62,1.76
12640,SNA,31/12/2014,2014,3,1860.2,733.9,0.44,859.9,58.107,121.08,1.76,300.7,-227.2,-165.7,1.81,1.97
12641,SNA,31/03/2015,2014,4,1858.6,718.7,0.53,916.8,58.113,136.74,1.97,397.9,-273.2,-206.9,1.82,1.87
12642,SNA,30/06/2015,2015,1,1843.3,726.5,0.53,885.2,58.089,147.06,1.87,78.1,-59.5,-35.3,2,2.03
12643,SNA,30/09/2015,2015,2,1897.9,739.8,0.53,910.5,58.103,159.25,2.03,238.4,-144.9,-100.2,1.94,1.98
12644,SNA,31/12/2015,2015,3,1952.9,785.5,0.53,882.6,58.07,150.94,1.98,352.1,-231.8,-131.1,2.18,2.22
12645,SNA,31/03/2016,2015,4,1898.7,670.5,0.61,914.8,58.087,171.43,2.22,496.5,-306.4,-226,2.09,2.16
12646,SNA,30/06/2016,2016,1,1841.5,837.2,0.61,900.5,58.139,156.99,2.16,141.6,-79.6,-49.3,2.23,2.36
12647,SNA,30/09/2016,2016,2,1852.4,853.1,0.61,941.6,58.081,157.82,2.36,303.7,-174.9,-101.9,2.16,2.22
12648,SNA,31/12/2016,2016,3,1908.7,878.6,0.61,905.7,58.025,151.96,2.22,415.6,-244.1,-146.8,2.41,2.47
12649,SNA,31/03/2017,2016,4,1884,989.5,0.71,964,57.95,171.27,2.47,576.1,-473.4,-116,2.36,2.39
12665,EIX,30/09/2001,2001,2,7355,15025,0,2447,325.811,11.15,-0.31,937,-323,712,0.88,0.68
12666,EIX,31/12/2001,2001,3,8556,13969,0,3882,325.811,13.16,-1.27,2260,-625,527,0.23,0.24
12667,EIX,31/03/2002,2001,4,7500,9857,0,2538,325.811,15.1,6.64,2974,701,-1557,0.22,0.26
12668,EIX,30/06/2002,2002,1,5101,5662,0,2488,325.811,16.75,0.26,-971,-234,-974,0.39,0.56
12669,EIX,30/09/2002,2002,2,4755,5458,0,2826,325.811,17,2.02,-348,-489,-1637,0.82,1.08
12670,EIX,31/12/2002,2002,3,5395,5243,0,3706,325.811,10,1.07,1320,-784,-2049,0.02,0.18
12671,EIX,31/03/2003,2002,4,5458,6654,0,2468,325.811,11.85,-0.07,2327,-1329,-2601,0.24,0.2
12672,EIX,30/06/2003,2003,1,5106,6136,0,2522,325.811,13.69,0.17,680,-631,-191,0.42,0.54
12673,EIX,30/09/2003,2003,2,5131,6032,0,2450,325.811,16.43,0.07,1333,-929,-510,1.09,1.53
12674,EIX,31/12/2003,2003,3,5907,6933,0,3519,325.811,19.1,1.65,2841,-1091,-978,0.15,0.59
12675,EIX,31/03/2004,2003,4,5049,6167,0,2241,325.811,21.93,0.6,3307,-1575,-2006,0.19,0.3
12676,EIX,30/06/2004,2004,1,5317,5676,0.2,2116,325.811,24.29,0.3,364,-473,654,0.45,0.32
12677,EIX,30/09/2004,2004,2,5822,5065,0.2,2565,325.811,25.57,-1.15,-178,-889,1466,0.95,1.01
12678,EIX,31/12/2004,2004,3,5136,4401,0.2,3191,325.811,26.51,2.46,519,-585,439,0.23,0.42
12679,EIX,31/03/2005,2004,4,5449,4037,0.2,2327,325.811,32.03,1.15,1128,640,-1258,0.37,0.64
12680,EIX,30/06/2005,2005,1,5518,4500,0.25,2446,325.811,34.72,0.61,320,-52,-591,0.49,0.55
12681,EIX,30/09/2005,2005,2,5548,4620,0.25,2647,325.811,40.55,0.61,842,-502,-907,1.07,1.24
12682,EIX,31/12/2005,2005,3,7395,6101,0.25,3785,325.811,47.28,1.39,1735,-891,-955,0.46,0.71
12683,EIX,31/03/2006,2005,4,5959,4959,0.25,2974,325.811,43.61,0.82,2216,-1775,-1234,0.63,0.56
12684,EIX,30/06/2006,2006,1,5435,4065,0.27,2751,325.811,41.18,0.78,608,-591,-13,0.59,0.55
12685,EIX,30/09/2006,2006,2,5625,4365,0.27,3002,325.811,39,0.54,1058,-1305,212,1.24,1.32
12686,EIX,31/12/2006,2006,3,6363,5016,0.27,3802,325.811,41.64,1.38,2970,-1986,-673,0.51,0.65
12687,EIX,31/03/2007,2006,4,5482,4303,0.27,3067,325.811,45.48,0.87,3593,-2992,-699,0.65,0.9
12688,EIX,30/06/2007,2007,1,5277,4196,0.29,2912,325.811,49.13,1,708,-653,-149,0.6,0.73
12689,EIX,30/09/2007,2007,2,4991,4279,0.29,3047,325.811,56.12,0.28,1234,-1357,-453,1.34,1.41
12690,EIX,31/12/2007,2007,3,5163,4618,0.29,3943,325.811,55.45,1.39,2597,-2081,-853,0.58,0.65
12691,EIX,31/03/2008,2007,4,4265,4280,0.29,3211,325.811,53.37,0.64,3193,-2670,-877,0.99,0.92
12692,EIX,30/06/2008,2008,1,4418,4392,0.305,3113,325.811,49.02,0.91,573,-684,215,0.76,0.79
12693,EIX,30/09/2008,2008,2,4681,5274,0.305,3478,325.811,51.38,0.79,708,-1548,469,1.56,1.46
12694,EIX,31/12/2008,2008,3,7083,6127,0.305,4293,325.811,39.9,1.33,1597,-2136,2562,0.64,0.66
12695,EIX,31/03/2009,2008,4,7353,6697,0.305,3228,325.811,32.12,0.66,2210,-2945,3210,0.67,0.79
12696,EIX,30/06/2009,2009,1,6775,5840,0.31,2812,325.811,28.81,0.76,686,-691,-368,0.52,0.78
12697,EIX,30/09/2009,2009,2,5923,4080,0.31,2834,325.811,31.46,-0.05,883,-278,-1820,1.01,1.09
12698,EIX,31/12/2009,2009,3,5768,4959,0.31,3664,325.811,33.58,1.22,2112,-1303,-2314,0.41,0.59
12699,EIX,31/03/2010,2009,4,4430,3787,0.31,3051,325.811,34.78,0.65,3045,-2359,-2929,0.8,0.82
12700,EIX,30/06/2010,2010,1,4267,3257,0.315,2810,325.811,34.17,0.72,508,-1022,259,0.69,0.62
12701,EIX,30/09/2010,2010,2,3857,3613,0.315,2742,325.811,31.72,1.05,962,-2205,438,1.16,1.46
12702,EIX,31/12/2010,2010,3,5041,3887,0.315,3788,325.811,34.39,1.56,2750,-3319,905,0.61,0.58
12703,EIX,31/03/2011,2010,4,4422,3952,0.315,3069,325.811,38.6,0.51,3477,-4814,1053,0.59,0.62
12704,EIX,30/06/2011,2011,1,4336,3693,0.32,2782,325.811,36.59,0.61,718,-1174,365,0.45,0.54
12705,EIX,30/09/2011,2011,2,4337,3882,0.32,2734,325.811,38.75,0.54,1222,-2332,666,1.24,1.3
12706,EIX,31/12/2011,2011,3,4751,4161,0.32,2555,325.811,38.25,1.3,2824,-3634,805,0.45,0.75
12707,EIX,31/03/2012,2011,4,4484,4348,0.32,2517,325.811,41.4,-2.56,3906,-4933,1107,0.5,0.35
12708,EIX,30/06/2012,2012,1,4715,3675,0.325,2415,325.811,42.51,0.28,677,-1444,781,0.35,0.32
12709,EIX,30/09/2012,2012,2,4438,4223,0.325,2653,325.811,46.2,0.22,1160,-2476,1022,1.07,0.72
12710,EIX,31/12/2012,2012,3,4494,4274,0.325,3734,325.811,45.69,0.58,2158,-3512,1020,1.04,1.79
12711,EIX,31/03/2013,2012,4,2672,3744,0.325,3060,325.811,45.19,-1.64,3334,-5283,650,0.65,0.77
12712,EIX,30/06/2013,2013,1,2670,4279,0.3375,2632,325.811,50.32,0.82,506,-1014,453,0.65,0.79
12713,EIX,30/09/2013,2013,2,3022,4888,0.3375,3046,325.811,48.16,-0.29,1261,-2029,746,1.17,1.41
12714,EIX,31/12/2013,2013,3,3603,5389,0.3375,3960,325.811,46.06,1.34,2253,-3088,1275,0.67,0.81
12715,EIX,31/03/2014,2013,4,3312,4881,0.3375,2943,325.811,46.3,0.92,3203,-3808,581,0.79,0.9
12716,EIX,30/06/2014,2014,1,3520,4557,0.355,2926,325.811,56.61,0.54,498,-975,480,0.82,1.07
12717,EIX,30/09/2014,2014,2,4551,5773,0.355,3017,325.811,58.11,1.63,603,-1927,1368,1.34,1.52
12718,EIX,31/12/2014,2014,3,4498,5849,0.355,4355,325.811,55.92,1.46,2027,-2936,905,0.83,1.08
12719,EIX,31/03/2015,2014,4,4019,5479,0.355,3115,325.811,65.48,1.27,3248,-3907,645,0.76,0.9
12720,EIX,30/06/2015,2015,1,3780,4571,0.4175,2512,325.811,62.47,0.91,964,-1294,313,0.79,1.16
12721,EIX,30/09/2015,2015,2,3906,4836,0.4175,2908,325.811,55.58,1.15,1768,-2234,473,1.18,1.16
12722,EIX,31/12/2015,2015,3,3792,5239,0.4175,3763,325.811,63.07,1.28,2833,-2857,26,0.6,0.88
12723,EIX,31/03/2016,2015,4,2654,4927,0.4175,2341,325.811,59.21,-0.24,4509,-3892,-588,0.87,0.82
12724,EIX,30/06/2016,2016,1,2427,4233,0.48,2440,325.811,71.89,0.85,853,-834,-43,1.01,0.85
12725,EIX,30/09/2016,2016,2,2659,5149,0.48,2778,325.811,77.67,0.85,1429,-1681,202,1.26,1.34
12726,EIX,31/12/2016,2016,3,2605,5342,0.48,3767,325.811,72.25,1.27,2500,-2477,-100,0.95,1.02
12727,EIX,31/03/2017,2016,4,2123,5912,0.48,2884,325.811,71.99,1,3256,-3416,95,0.89,1.1
12743,SO,30/06/2001,2001,1,2651.121,4122.22,0.335,2269.518,684.004,35.09,0.47,424.063,-747.083,303.585,0.39,0.4
12744,SO,30/09/2001,2001,2,3039.577,5010.845,0.335,2561.804,688.831,23.25,0.39,821.084,-1536.625,716.578,0.79,0.8
12745,SO,31/12/2001,2001,3,3273.252,4646.112,0.335,3164.461,694.224,23.98,0.79,1809.788,-2079.588,376.233,0.15,0.16
12746,SO,31/03/2002,2001,4,2956,4372,0.335,2159.217,698.344,25.35,0.16,2384,-2736,507,0.32,0.32
12747,SO,30/06/2002,2002,1,2750.176,3892.951,0.335,2213.588,703.448,26.49,0.32,444.982,-780.86,277.949,0.42,0.47
12748,SO,30/09/2002,2002,2,3344.629,5279.536,0.335,2630.772,708.106,27.4,0.46,1041.394,-1581.743,861.042,0.79,0.84
12749,SO,31/12/2002,2002,3,3132.781,4561.768,0.3425,3248.008,712.57,28.78,0.83,2255.159,-2258.357,-57.792,0.16,0.23
12750,SO,31/03/2003,2002,4,2967,5014,0.3425,2456.632,716.402,28.39,0.23,2831,-2961,49,0.33,0.41
12751,SO,30/06/2003,2003,1,2921.616,4822.076,0.3425,2541.037,720.957,28.44,0.41,360.116,-600.657,276.926,0.45,0.49
12752,SO,30/09/2003,2003,2,2958.295,4145.408,0.3425,2823.964,727.66,31.16,0.59,1151.901,-1194.417,-19.877,0.78,0.85
12753,SO,31/12/2003,2003,3,3420.958,4085.654,0.35,3300.847,731.354,29.35,0.84,2387.952,-1590.648,-487.387,0.17,0.22
12754,SO,31/03/2004,2003,4,2917,3617,0.35,2376.152,734.8,30.25,0.17,3066,-2194,-834,0.37,0.45
12755,SO,30/06/2004,2004,1,2894.861,3579.109,0.35,2732.315,737.463,30.5,0.45,307.991,-554.829,261.055,0.48,0.48
12756,SO,30/09/2004,2004,2,3168.487,3698.074,0.35,3008.895,738.18,29.15,0.47,905.14,-1168.995,143.746,0.86,0.87
12757,SO,31/12/2004,2004,3,3372.16,3247.087,0.3575,3440.805,739.687,29.98,0.87,2081.891,-1628.44,-480.696,0.21,0.24
12758,SO,31/03/2005,2004,4,3463,3791,0.3575,2546.985,741.8,33.52,0.27,2692,-2252,-378,0.41,0.43
12759,SO,30/06/2005,2005,1,3600.148,3720.698,0.3575,2787.03,744.319,31.83,0.43,170.812,-551.212,388.99,0.51,0.52
12760,SO,30/09/2005,2005,2,3585.997,4290.934,0.3725,3119.646,746.812,34.67,0.52,792.142,-1292.184,363.601,0.9,0.97
12761,SO,31/12/2005,2005,3,4452.188,4943.945,0.3725,4357.883,741.495,35.76,0.97,2079.852,-1844.444,-192.268,0.22,0.21
12762,SO,31/03/2006,2005,4,4205,5240,0.3725,3289.441,741.6,34.53,0.21,2530,-2629,-67,0.39,0.35
12763,SO,30/06/2006,2006,1,4212.016,4938.106,0.3725,3063.26,742.048,32.77,0.35,58.405,-504.91,545.18,0.52,0.52
12764,SO,30/09/2006,2006,2,4320.382,5400.195,0.3875,3591.503,742.286,32.05,0.52,743.628,-1160.834,477.995,0.95,0.99
12765,SO,31/12/2006,2006,3,4782.538,5984.604,0.3875,4549.378,742.74,34.46,0.99,1980.185,-2148.471,384.272,0.23,0.25
12766,SO,31/03/2007,2006,4,4019,6353,0.3875,3151.859,746.4,36.86,0.25,2820,-2834,-21,0.35,0.41
12767,SO,30/06/2007,2007,1,4024.338,5495.827,0.3875,3408.669,751.809,36.65,0.45,261.85,-787.872,520.665,0.52,0.55
12768,SO,30/09/2007,2007,2,4754.108,5440.705,0.4025,3771.928,756.427,34.29,0.56,974.37,-1682.08,709.701,0.99,0.99
12769,SO,31/12/2007,2007,3,5435.854,6116.64,0.4025,4832.043,759.479,36.28,1,2467.337,-2559.482,459.806,0.24,0.26
12770,SO,31/03/2008,2007,4,4732,5631,0.4025,3340.36,763.6,38.75,0.26,3395,-3709,348,0.42,0.47
12771,SO,30/06/2008,2008,1,4826,5442.611,0.4025,3682.91,767.212,35.61,0.47,520.031,-995.241,523.509,0.56,0.63
12772,SO,30/09/2008,2008,2,5368.616,5705.948,0.42,4215.187,770.187,34.92,0.54,1377.61,-2023.945,639.752,1.02,1.01
12773,SO,31/12/2008,2008,3,5824.701,5890.685,0.42,5426.499,774.58,37.69,1,2586.635,-2979.771,998.605,0.25,0.26
12774,SO,31/03/2009,2008,4,5358,5226,0.42,3802.404,777.192,37,0.24,3398,-4126,944,0.41,0.42
12775,SO,30/06/2009,2009,1,5948.748,5458.297,0.42,3666.307,782.434,30.62,0.16,401.131,-1122.03,976.498,0.6,0.6
12776,SO,30/09/2009,2009,2,6389.37,5662.762,0.4375,3885.164,796.052,31.16,0.6,619.615,-1805.06,1550.705,0.99,0.99
12777,SO,31/12/2009,2009,3,5881.933,5176.014,0.4375,4681.482,800.212,31.67,0.99,2359.784,-2856.348,686.844,0.3,0.31
12778,SO,31/03/2010,2009,4,5873,5584,0.4375,3510.047,819.647,33.32,0.31,3263,-4319,1329,0.43,0.6
12779,SO,30/06/2010,2010,1,5220.131,5515.903,0.4375,4157.317,824.536,33.16,0.6,738.96,-1088.188,-1.444,0.58,0.62
12780,SO,30/09/2010,2010,2,5524.262,5935.45,0.455,4207.419,830.706,33.28,0.61,1414.962,-2035.54,197.134,0.97,0.98
12781,SO,31/12/2010,2010,3,6609.452,5994.412,0.455,5319.912,838.671,37.24,0.97,3526.601,-3005.984,48.396,0.18,0.18
12782,SO,31/03/2011,2010,4,5883,6472,0.455,3771.352,843.34,38.23,0.18,3991,-4256,22,0.53,0.5
12783,SO,30/06/2011,2011,1,5240,6037,0.455,4012,849.123,38.11,0.49,998,-884,-151,0.64,0.71
12784,SO,30/09/2011,2011,2,5502,5699,0.4725,4521,857.652,40.38,0.7,2389,-2064,-335,1.04,1.07
12785,SO,31/12/2011,2011,3,6495,5657,0.4725,5428,861.929,42.37,1.06,4598,-2898,-631,0.3,0.3
12786,SO,31/03/2012,2011,4,6272,6577,0.4725,3696,865.125,46.29,0.3,5903,-4183,-852,0.48,0.42
12787,SO,30/06/2012,2012,1,6041,6317,0.4725,3604,868.69,44.93,0.42,568,-1427,588,0.68,0.69
12788,SO,30/09/2012,2012,2,6373,6088,0.49,4181,874.796,46.3,0.71,1757,-2791,378,1.13,1.11
12789,SO,31/12/2012,2012,3,6696,6569,0.49,5049,874.106,46.09,1.11,4044,-3758,-345,0.4,0.44
12790,SO,31/03/2013,2012,4,6162,7014,0.49,3703,867.768,42.81,0.43,4898,-5168,-417,0.49,0.49
12791,SO,30/06/2013,2013,1,5932,6439,0.49,3897,870.391,46.92,0.09,737,-1279,429,0.69,0.66
12792,SO,30/09/2013,2013,2,6001,7346,0.5075,4246,873.903,44.13,0.34,1947,-2629,478,1.13,1.08
12793,SO,31/12/2013,2013,3,5785,5704,0.5075,5017,881.74,41.18,0.97,4411,-4102,-255,0.46,0.5
12794,SO,31/03/2014,2013,4,5599,5536,0.5075,3927,887.086,41.11,0.47,6097,-5742,-324,0.53,0.66
12795,SO,30/06/2014,2014,1,5140,4835,0.5075,4644,890.812,43.94,0.39,1103,-1215,43,0.67,0.68
12796,SO,30/09/2014,2014,2,5376,5974,0.525,4467,895.697,45.38,0.68,2070,-2769,623,1.07,1.09
12797,SO,31/12/2014,2014,3,6258,6890,0.525,5339,899.812,43.65,0.8,4687,-4157,225,0.38,0.38
12798,SO,31/03/2015,2014,4,6370,8967,0.525,4017,907.777,49.11,0.31,5815,-6408,644,0.56,0.56
12799,SO,30/06/2015,2015,1,6372,9185,0.525,4183,908.261,44.28,0.56,913,-1107,596,0.69,0.71
12800,SO,30/09/2015,2015,2,6605,8694,0.5425,4337,908.425,41.9,0.69,2107,-2766,762,1.15,1.17
12801,SO,31/12/2015,2015,3,6270,9689,0.5425,5401,908.939,44.7,1.05,5088,-4880,191,0.43,0.44
12802,SO,31/03/2016,2015,4,6526,9129,0.5425,3568,911.721,46.79,0.3,6274,-7280,1700,0.53,0.58
12803,SO,30/06/2016,2016,1,5461,7856,0.5425,3992,918.258,51.73,0.53,865,-2197,682,0.69,0.74
12804,SO,30/09/2016,2016,2,15149,8514,0.56,4459,941.598,53.63,0.67,2115,-12675,11053,1.16,1.28
12805,SO,31/12/2016,2016,3,9658,10567,0.56,6264,979.999,51.3,1.18,4262,-16640,13643,0.33,0.24
12806,SO,31/03/2017,2016,4,9722,12917,0.56,5181,990.394,49.19,0.2,4894,-20048,15725,0.61,0.66
12822,LUV,31/03/2000,1999,4,631.005,960.466,0,1204.418,499.426,16.125,0.18,1001.71,-1167.834,206.432,0.11,0.12
12823,LUV,30/06/2000,2000,1,805.465,1306.333,0.011,1242.647,496.229,20.8125,0.14,415.565,-191.81,-100.013,0.21,0.24
12824,LUV,30/09/2000,2000,2,899.19,1327.157,0.0055,1460.675,498.567,18.9375,0.36,811.538,-496.02,-97.687,0.21,0.2333
12825,LUV,31/12/2000,2000,3,859.872,1383.9,0.0055,1478.834,501.851,24.25,0.35,1043.134,-799.507,-81.838,0.18,0.1933
12826,LUV,31/03/2001,2000,4,831.536,1298.403,0,1467.404,504.162,33.53,0.29,1298.286,-1134.644,-59.466,0.17,0.15
12827,LUV,30/06/2001,2001,1,1044.414,1488.421,0.0082,1428.617,761.643,17.75,0.15,420.598,-254.328,-4.587,0.22,0.22
12828,LUV,30/09/2001,2001,2,1329.367,1629.315,0.0045,1553.785,763.402,18.49,0.22,904.82,-460.761,1.293,0.18,0.1
12829,LUV,31/12/2001,2001,3,1752.466,1927.72,0.0045,1335.125,765.345,14.84,0.19,1250.16,-666.795,383.031,-0.02,0.04
12830,LUV,31/03/2002,2001,4,2520.219,2239.185,0,1237.647,766.774,18.48,0.08,1484.608,-997.843,1270.101,0.05,0.03
12831,LUV,30/06/2002,2002,1,2445.3,1743.187,0.009,1257.243,771.25,19.35,0.03,92.553,-109.08,-149.811,0.11,0.1
